name,datetime,kWh,pressure,temperature,wind_direction,wind_speed
25 Gordon Street,2018-11-13 09:00:00,28.0,30.31,54,80.0,18.0
25 Gordon Street,2018-11-13 09:30:00,28.5,30.31,54,80.0,15.0
25 Gordon Street,2018-11-13 10:00:00,29.0,30.31,52,80.0,14.0
25 Gordon Street,2018-11-13 10:30:00,30.0,30.28,52,90.0,16.0
25 Gordon Street,2018-11-13 11:00:00,31.5,30.28,52,80.0,16.0
25 Gordon Street,2018-11-13 11:30:00,32.5,30.31,50,80.0,14.0
25 Gordon Street,2018-11-13 12:00:00,32.0,30.31,50,70.0,13.0
25 Gordon Street,2018-11-13 12:30:00,32.0,30.31,50,70.0,13.0
25 Gordon Street,2018-11-13 13:00:00,32.5,30.31,48,70.0,12.0
25 Gordon Street,2018-11-13 13:30:00,33.5,30.31,48,70.0,12.0
25 Gordon Street,2018-11-13 14:00:00,33.5,30.31,48,70.0,12.0
25 Gordon Street,2018-11-13 14:30:00,32.5,30.31,48,70.0,10.0
25 Gordon Street,2018-11-13 15:00:00,32.5,30.31,46,60.0,8.0
25 Gordon Street,2018-11-13 15:30:00,32.5,30.31,46,60.0,8.0
25 Gordon Street,2018-11-13 16:00:00,32.5,30.31,48,60.0,10.0
25 Gordon Street,2018-11-13 16:30:00,32.0,30.31,48,60.0,10.0
25 Gordon Street,2018-11-13 17:00:00,33.0,30.34,48,70.0,9.0
25 Gordon Street,2018-11-13 17:30:00,33.5,30.34,46,70.0,6.0
25 Gordon Street,2018-11-13 18:00:00,33.5,30.34,48,70.0,8.0
25 Gordon Street,2018-11-13 18:30:00,32.5,30.31,48,70.0,6.0
25 Gordon Street,2018-11-13 19:00:00,32.0,30.31,48,70.0,8.0
25 Gordon Street,2018-11-13 19:30:00,31.0,30.34,48,70.0,8.0
25 Gordon Street,2018-11-13 20:00:00,30.0,30.34,48,60.0,7.0
25 Gordon Street,2018-11-13 20:30:00,29.5,30.34,46,60.0,7.0
25 Gordon Street,2018-11-13 21:00:00,27.5,30.34,46,70.0,6.0
25 Gordon Street,2018-11-13 21:30:00,25.5,30.31,46,70.0,8.0
25 Gordon Street,2018-11-13 22:00:00,26.5,30.31,46,70.0,7.0
25 Gordon Street,2018-11-13 22:30:00,25.5,30.31,46,70.0,6.0
25 Gordon Street,2018-11-13 23:00:00,26.5,30.31,46,80.0,8.0
25 Gordon Street,2018-11-13 23:30:00,25.0,30.31,46,70.0,8.0
25 Gordon Street,2018-11-14 00:00:00,25.5,30.31,46,70.0,8.0
25 Gordon Street,2018-11-14 00:30:00,25.0,30.31,45,70.0,7.0
25 Gordon Street,2018-11-14 01:00:00,25.0,30.31,45,70.0,7.0
25 Gordon Street,2018-11-14 01:30:00,23.5,30.31,45,60.0,8.0
25 Gordon Street,2018-11-14 02:00:00,22.0,30.34,45,60.0,9.0
25 Gordon Street,2018-11-14 02:30:00,21.0,30.34,45,60.0,9.0
25 Gordon Street,2018-11-14 03:00:00,21.5,30.34,45,60.0,9.0
25 Gordon Street,2018-11-14 03:30:00,21.5,30.34,45,60.0,9.0
25 Gordon Street,2018-11-14 04:00:00,20.5,30.34,45,60.0,8.0
25 Gordon Street,2018-11-14 04:30:00,21.0,30.34,45,50.0,8.0
25 Gordon Street,2018-11-14 05:00:00,20.5,30.34,45,50.0,9.0
25 Gordon Street,2018-11-14 05:30:00,21.0,30.34,48,60.0,10.0
25 Gordon Street,2018-11-14 06:00:00,21.0,30.34,48,70.0,13.0
25 Gordon Street,2018-11-14 06:30:00,22.5,30.34,50,70.0,14.0
25 Gordon Street,2018-11-14 07:00:00,23.0,30.34,50,70.0,15.0
25 Gordon Street,2018-11-14 07:30:00,23.5,30.34,52,80.0,20.0
25 Gordon Street,2018-11-14 08:00:00,26.5,30.31,52,80.0,15.0
25 Gordon Street,2018-11-14 08:30:00,26.0,30.31,52,80.0,17.0
25 Gordon Street,2018-11-14 09:00:00,26.5,30.31,52,80.0,16.0
25 Gordon Street,2018-11-14 09:30:00,29.5,30.31,52,70.0,16.0
25 Gordon Street,2018-11-14 10:00:00,29.5,30.31,52,80.0,16.0
25 Gordon Street,2018-11-14 10:30:00,31.5,30.31,52,70.0,13.0
25 Gordon Street,2018-11-14 11:00:00,32.0,30.31,52,60.0,14.0
25 Gordon Street,2018-11-14 11:30:00,34.5,30.31,52,70.0,15.0
25 Gordon Street,2018-11-14 12:00:00,35.0,30.31,50,60.0,13.0
25 Gordon Street,2018-11-14 12:30:00,34.0,30.31,50,70.0,10.0
25 Gordon Street,2018-11-14 13:00:00,34.0,30.31,50,60.0,9.0
25 Gordon Street,2018-11-14 13:30:00,33.0,30.31,48,50.0,9.0
25 Gordon Street,2018-11-14 14:00:00,32.0,30.28,48,60.0,8.0
25 Gordon Street,2018-11-14 14:30:00,30.0,30.28,48,50.0,9.0
25 Gordon Street,2018-11-14 15:00:00,30.5,30.28,46,50.0,5.0
25 Gordon Street,2018-11-14 15:30:00,28.5,30.28,46,60.0,6.0
25 Gordon Street,2018-11-14 16:00:00,29.0,30.28,46,60.0,8.0
25 Gordon Street,2018-11-14 16:30:00,31.5,30.28,46,60.0,7.0
25 Gordon Street,2018-11-14 17:00:00,32.5,30.25,46,50.0,8.0
25 Gordon Street,2018-11-14 17:30:00,33.5,30.25,46,50.0,9.0
25 Gordon Street,2018-11-14 18:00:00,32.0,30.25,46,50.0,12.0
25 Gordon Street,2018-11-14 18:30:00,30.5,30.25,45,50.0,10.0
25 Gordon Street,2018-11-14 19:00:00,29.0,30.25,46,50.0,14.0
25 Gordon Street,2018-11-14 19:30:00,28.5,30.25,45,50.0,12.0
25 Gordon Street,2018-11-14 20:00:00,28.0,30.25,45,50.0,7.0
25 Gordon Street,2018-11-14 21:30:00,25.5,30.22,43,50.0,5.0
25 Gordon Street,2018-11-14 22:00:00,26.5,30.22,43,50.0,5.0
25 Gordon Street,2018-11-14 22:30:00,26.0,30.22,46,70.0,12.0
25 Gordon Street,2018-11-14 23:00:00,26.5,30.22,46,70.0,14.0
25 Gordon Street,2018-11-14 23:30:00,25.5,30.19,46,70.0,14.0
25 Gordon Street,2018-11-15 00:00:00,25.5,30.19,46,70.0,16.0
25 Gordon Street,2018-11-15 00:30:00,25.0,30.19,46,70.0,13.0
25 Gordon Street,2018-11-15 01:00:00,24.0,30.19,46,70.0,14.0
25 Gordon Street,2018-11-15 01:30:00,22.0,30.19,46,70.0,13.0
25 Gordon Street,2018-11-15 02:00:00,21.5,30.19,46,70.0,14.0
25 Gordon Street,2018-11-15 02:30:00,22.0,30.19,46,70.0,15.0
25 Gordon Street,2018-11-15 03:00:00,22.0,30.19,46,70.0,15.0
25 Gordon Street,2018-11-15 03:30:00,21.5,30.19,48,70.0,16.0
25 Gordon Street,2018-11-15 04:00:00,22.0,30.16,48,70.0,16.0
25 Gordon Street,2018-11-15 04:30:00,22.0,30.16,48,60.0,14.0
25 Gordon Street,2018-11-15 05:00:00,22.0,30.16,48,70.0,15.0
25 Gordon Street,2018-11-15 05:30:00,22.0,30.16,48,60.0,12.0
25 Gordon Street,2018-11-15 06:00:00,21.5,30.16,48,60.0,17.0
25 Gordon Street,2018-11-15 06:30:00,22.5,30.16,46,70.0,18.0
25 Gordon Street,2018-11-15 07:00:00,25.0,30.16,46,60.0,16.0
25 Gordon Street,2018-11-15 07:30:00,25.5,30.13,46,80.0,20.0
25 Gordon Street,2018-11-15 08:00:00,26.5,30.13,46,70.0,15.0
25 Gordon Street,2018-11-15 08:30:00,26.0,30.1,48,70.0,15.0
25 Gordon Street,2018-11-15 09:00:00,27.5,30.1,48,60.0,12.0
25 Gordon Street,2018-11-15 09:30:00,30.0,30.1,46,50.0,14.0
25 Gordon Street,2018-11-15 10:00:00,33.0,30.07,48,60.0,14.0
25 Gordon Street,2018-11-15 10:30:00,31.5,30.07,48,60.0,16.0
25 Gordon Street,2018-11-15 11:00:00,32.0,30.04,48,50.0,13.0
25 Gordon Street,2018-11-15 11:30:00,33.0,30.04,46,60.0,15.0
25 Gordon Street,2018-11-15 12:00:00,32.5,30.04,45,60.0,8.0
25 Gordon Street,2018-11-15 12:30:00,32.0,30.04,46,60.0,9.0
25 Gordon Street,2018-11-15 13:30:00,32.5,30.01,45,60.0,13.0
25 Gordon Street,2018-11-15 14:00:00,34.5,30.01,45,60.0,17.0
25 Gordon Street,2018-11-15 14:30:00,33.5,30.01,43,50.0,12.0
25 Gordon Street,2018-11-15 15:00:00,34.0,29.98,43,50.0,13.0
25 Gordon Street,2018-11-15 15:30:00,33.5,29.98,43,50.0,10.0
25 Gordon Street,2018-11-15 16:00:00,33.0,29.98,43,80.0,17.0
25 Gordon Street,2018-11-15 16:30:00,32.0,29.98,43,60.0,16.0
25 Gordon Street,2018-11-15 17:00:00,32.5,29.98,41,60.0,9.0
25 Gordon Street,2018-11-15 17:30:00,33.5,29.96,43,50.0,10.0
25 Gordon Street,2018-11-15 18:00:00,32.5,29.96,43,60.0,12.0
25 Gordon Street,2018-11-15 18:30:00,31.5,29.96,43,50.0,14.0
25 Gordon Street,2018-11-15 19:00:00,31.5,29.96,43,50.0,12.0
25 Gordon Street,2018-11-15 20:00:00,31.5,29.93,43,50.0,10.0
25 Gordon Street,2018-11-15 20:30:00,31.0,29.93,41,60.0,9.0
25 Gordon Street,2018-11-15 21:30:00,27.0,29.9,43,50.0,13.0
25 Gordon Street,2018-11-15 22:00:00,27.0,29.9,43,60.0,9.0
25 Gordon Street,2018-11-15 22:30:00,26.0,29.87,43,50.0,13.0
25 Gordon Street,2018-11-15 23:00:00,26.5,29.87,43,60.0,14.0
25 Gordon Street,2018-11-15 23:30:00,25.5,29.87,43,60.0,14.0
25 Gordon Street,2018-11-16 00:00:00,24.5,29.84,43,60.0,8.0
25 Gordon Street,2018-11-16 00:30:00,24.0,29.84,41,50.0,12.0
25 Gordon Street,2018-11-16 01:00:00,23.5,29.84,43,60.0,9.0
25 Gordon Street,2018-11-16 01:30:00,22.0,29.81,41,50.0,12.0
25 Gordon Street,2018-11-16 02:00:00,22.0,29.81,41,60.0,10.0
25 Gordon Street,2018-11-16 02:30:00,22.0,29.81,43,60.0,12.0
25 Gordon Street,2018-11-16 03:00:00,21.5,29.81,43,60.0,13.0
25 Gordon Street,2018-11-16 03:30:00,21.0,29.81,43,60.0,14.0
25 Gordon Street,2018-11-16 04:00:00,21.5,29.81,41,60.0,10.0
25 Gordon Street,2018-11-16 04:30:00,21.5,29.81,43,60.0,13.0
25 Gordon Street,2018-11-16 05:00:00,21.5,29.78,43,60.0,8.0
25 Gordon Street,2018-11-16 05:30:00,22.0,29.78,43,60.0,13.0
25 Gordon Street,2018-11-16 06:00:00,22.5,29.78,41,60.0,9.0
25 Gordon Street,2018-11-16 06:30:00,23.5,29.75,41,60.0,12.0
25 Gordon Street,2018-11-16 07:30:00,23.5,29.75,41,60.0,9.0
25 Gordon Street,2018-11-16 08:00:00,26.0,29.72,41,60.0,9.0
25 Gordon Street,2018-11-16 08:30:00,26.0,29.72,41,50.0,10.0
25 Gordon Street,2018-11-16 09:00:00,26.5,29.72,39,60.0,13.0
25 Gordon Street,2018-11-16 09:30:00,28.5,29.69,39,60.0,12.0
25 Gordon Street,2018-11-16 10:00:00,28.5,29.69,39,60.0,12.0
25 Gordon Street,2018-11-16 10:30:00,28.5,29.69,41,60.0,8.0
25 Gordon Street,2018-11-16 11:00:00,29.5,29.69,39,60.0,10.0
25 Gordon Street,2018-11-16 11:30:00,30.5,29.69,39,60.0,10.0
25 Gordon Street,2018-11-16 12:00:00,32.0,29.69,39,60.0,10.0
25 Gordon Street,2018-11-16 12:30:00,32.5,29.69,41,70.0,9.0
25 Gordon Street,2018-11-16 13:00:00,32.0,29.69,39,120.0,7.0
25 Gordon Street,2018-11-16 13:30:00,32.5,29.69,39,100.0,7.0
25 Gordon Street,2018-11-16 15:00:00,33.0,29.69,41,80.0,8.0
25 Gordon Street,2018-11-16 15:30:00,31.0,29.69,39,80.0,12.0
25 Gordon Street,2018-11-16 16:00:00,33.0,29.69,39,70.0,10.0
25 Gordon Street,2018-11-16 16:30:00,33.5,29.69,37,110.0,6.0
25 Gordon Street,2018-11-16 17:00:00,32.5,29.69,37,60.0,6.0
25 Gordon Street,2018-11-16 17:30:00,33.5,29.69,37,60.0,5.0
25 Gordon Street,2018-11-16 18:00:00,34.0,29.69,37,60.0,3.0
25 Gordon Street,2018-11-16 18:30:00,31.5,29.69,37,60.0,3.0
25 Gordon Street,2018-11-16 20:00:00,27.0,29.66,37,70.0,3.0
25 Gordon Street,2018-11-16 20:30:00,26.0,29.66,37,60.0,5.0
25 Gordon Street,2018-11-16 21:00:00,25.0,29.66,37,100.0,6.0
25 Gordon Street,2018-11-17 00:00:00,25.0,29.69,37,100.0,7.0
25 Gordon Street,2018-11-17 00:30:00,24.5,29.69,37,120.0,5.0
25 Gordon Street,2018-11-17 01:00:00,24.0,29.72,37,100.0,8.0
25 Gordon Street,2018-11-17 01:30:00,24.5,29.72,37,100.0,12.0
25 Gordon Street,2018-11-17 02:00:00,22.5,29.72,37,120.0,8.0
25 Gordon Street,2018-11-17 02:30:00,20.0,29.75,36,110.0,7.0
25 Gordon Street,2018-11-17 03:00:00,21.0,29.75,36,100.0,5.0
25 Gordon Street,2018-11-17 03:30:00,20.5,29.78,36,100.0,6.0
25 Gordon Street,2018-11-17 04:00:00,20.5,29.78,36,110.0,6.0
25 Gordon Street,2018-11-17 04:30:00,20.5,29.81,37,120.0,7.0
25 Gordon Street,2018-11-17 05:00:00,21.0,29.84,39,130.0,12.0
25 Gordon Street,2018-11-17 05:30:00,20.5,29.84,39,110.0,10.0
25 Gordon Street,2018-11-17 06:00:00,21.0,29.87,41,130.0,8.0
25 Gordon Street,2018-11-17 06:30:00,20.5,29.87,43,140.0,10.0
25 Gordon Street,2018-11-17 07:00:00,21.0,29.9,43,140.0,10.0
25 Gordon Street,2018-11-17 07:30:00,22.5,29.9,45,130.0,9.0
25 Gordon Street,2018-11-17 08:00:00,22.0,29.9,46,150.0,14.0
25 Gordon Street,2018-11-17 08:30:00,22.0,29.93,46,130.0,12.0
25 Gordon Street,2018-11-17 09:00:00,21.5,29.93,45,140.0,10.0
25 Gordon Street,2018-11-17 09:30:00,20.5,29.93,45,120.0,9.0
25 Gordon Street,2018-11-17 10:00:00,20.0,29.93,45,110.0,9.0
25 Gordon Street,2018-11-17 10:30:00,20.5,29.96,45,120.0,9.0
25 Gordon Street,2018-11-17 11:00:00,20.0,29.96,45,130.0,9.0
25 Gordon Street,2018-11-17 11:30:00,20.5,29.96,45,120.0,8.0
25 Gordon Street,2018-11-17 12:00:00,21.0,29.98,43,120.0,9.0
25 Gordon Street,2018-11-17 12:30:00,21.0,29.98,43,120.0,8.0
25 Gordon Street,2018-11-17 13:00:00,21.0,30.01,43,120.0,9.0
25 Gordon Street,2018-11-17 13:30:00,21.0,30.01,41,110.0,8.0
25 Gordon Street,2018-11-17 14:00:00,21.5,30.01,41,120.0,7.0
25 Gordon Street,2018-11-17 14:30:00,21.5,30.04,39,110.0,7.0
25 Gordon Street,2018-11-17 15:00:00,21.0,30.04,39,100.0,5.0
25 Gordon Street,2018-11-17 15:30:00,21.0,30.04,39,110.0,7.0
25 Gordon Street,2018-11-17 16:00:00,20.5,30.04,39,110.0,6.0
25 Gordon Street,2018-11-17 16:30:00,21.0,30.04,39,70.0,5.0
25 Gordon Street,2018-11-17 17:00:00,20.5,30.04,39,100.0,7.0
25 Gordon Street,2018-11-17 17:30:00,20.5,30.04,39,70.0,5.0
25 Gordon Street,2018-11-17 18:00:00,20.5,30.07,39,70.0,3.0
25 Gordon Street,2018-11-17 18:30:00,20.5,30.07,37,70.0,5.0
25 Gordon Street,2018-11-17 19:00:00,21.0,30.07,37,70.0,5.0
25 Gordon Street,2018-11-17 19:30:00,21.5,30.07,37,80.0,3.0
25 Gordon Street,2018-11-17 20:00:00,22.0,30.07,37,70.0,3.0
25 Gordon Street,2018-11-17 20:30:00,22.5,30.07,36,10.0,3.0
25 Gordon Street,2018-11-17 21:00:00,23.0,30.07,36,10.0,3.0
25 Gordon Street,2018-11-17 21:30:00,23.0,30.07,36,20.0,3.0
25 Gordon Street,2018-11-17 22:00:00,23.0,30.07,36,340.0,2.0
25 Gordon Street,2018-11-17 22:30:00,24.0,30.07,34,330.0,2.0
25 Gordon Street,2018-11-17 23:00:00,24.5,30.04,34,350.0,2.0
25 Gordon Street,2018-11-17 23:30:00,25.0,30.04,34,10.0,3.0
25 Gordon Street,2018-11-18 00:00:00,19.5,30.04,36,10.0,3.0
25 Gordon Street,2018-11-18 00:30:00,25.5,30.04,34,10.0,3.0
25 Gordon Street,2018-11-18 01:00:00,25.0,30.04,34,330.0,2.0
25 Gordon Street,2018-11-18 01:30:00,24.5,30.04,34,320.0,3.0
25 Gordon Street,2018-11-18 03:00:00,24.5,30.04,34,330.0,5.0
25 Gordon Street,2018-11-18 04:30:00,21.0,30.04,36,340.0,3.0
25 Gordon Street,2018-11-18 05:00:00,20.5,30.04,37,340.0,3.0
25 Gordon Street,2018-11-18 05:30:00,20.5,30.04,37,340.0,3.0
25 Gordon Street,2018-11-18 11:00:00,20.5,30.01,43,70.0,5.0
25 Gordon Street,2018-11-18 12:00:00,20.5,29.98,43,60.0,5.0
25 Gordon Street,2018-11-18 12:30:00,20.5,29.98,43,60.0,5.0
25 Gordon Street,2018-11-18 13:00:00,22.0,29.98,43,50.0,5.0
25 Gordon Street,2018-11-18 13:30:00,22.0,29.98,43,70.0,5.0
25 Gordon Street,2018-11-18 14:00:00,22.5,29.98,43,90.0,5.0
25 Gordon Street,2018-11-18 14:30:00,23.0,29.98,43,100.0,6.0
25 Gordon Street,2018-11-18 15:00:00,21.5,30.01,43,100.0,5.0
25 Gordon Street,2018-11-18 15:30:00,21.5,30.01,43,70.0,5.0
25 Gordon Street,2018-11-18 16:00:00,21.5,29.98,43,60.0,5.0
25 Gordon Street,2018-11-18 16:30:00,21.0,29.98,43,70.0,6.0
25 Gordon Street,2018-11-18 17:00:00,20.5,29.98,43,60.0,6.0
25 Gordon Street,2018-11-18 17:30:00,20.5,29.98,41,60.0,5.0
25 Gordon Street,2018-11-18 18:00:00,20.5,30.01,41,90.0,6.0
25 Gordon Street,2018-11-18 18:30:00,20.0,29.98,41,90.0,6.0
25 Gordon Street,2018-11-18 19:00:00,20.0,29.98,41,60.0,5.0
25 Gordon Street,2018-11-18 20:00:00,20.5,30.01,41,80.0,5.0
25 Gordon Street,2018-11-18 20:30:00,20.5,29.98,41,40.0,5.0
25 Gordon Street,2018-11-18 21:00:00,20.5,29.98,41,70.0,6.0
25 Gordon Street,2018-11-18 21:30:00,20.0,29.98,41,100.0,8.0
25 Gordon Street,2018-11-18 22:00:00,20.0,29.98,41,80.0,5.0
25 Gordon Street,2018-11-18 23:00:00,20.0,29.98,41,100.0,3.0
25 Gordon Street,2018-11-19 00:00:00,24.5,29.96,43,50.0,5.0
25 Gordon Street,2018-11-19 00:30:00,19.5,29.96,43,50.0,5.0
25 Gordon Street,2018-11-19 01:00:00,19.5,29.96,43,60.0,6.0
25 Gordon Street,2018-11-19 01:30:00,20.0,29.96,43,70.0,5.0
25 Gordon Street,2018-11-19 02:00:00,20.0,29.96,43,90.0,6.0
25 Gordon Street,2018-11-19 02:30:00,19.5,29.96,43,70.0,5.0
25 Gordon Street,2018-11-19 03:00:00,20.5,29.96,43,80.0,3.0
25 Gordon Street,2018-11-19 03:30:00,20.0,29.96,45,90.0,7.0
25 Gordon Street,2018-11-19 04:00:00,20.0,29.96,45,100.0,6.0
25 Gordon Street,2018-11-19 04:30:00,20.0,29.96,45,90.0,6.0
25 Gordon Street,2018-11-19 05:00:00,20.5,29.96,45,80.0,6.0
25 Gordon Street,2018-11-19 05:30:00,19.5,29.96,45,80.0,7.0
25 Gordon Street,2018-11-19 06:00:00,21.0,29.96,45,80.0,8.0
25 Gordon Street,2018-11-19 06:30:00,20.5,29.96,46,80.0,8.0
25 Gordon Street,2018-11-19 07:00:00,21.5,29.96,46,70.0,8.0
25 Gordon Street,2018-11-19 07:30:00,22.0,29.93,46,90.0,9.0
25 Gordon Street,2018-11-19 08:00:00,24.0,29.93,46,100.0,9.0
25 Gordon Street,2018-11-19 08:30:00,23.5,29.93,46,90.0,9.0
25 Gordon Street,2018-11-19 09:00:00,25.5,29.93,46,100.0,9.0
25 Gordon Street,2018-11-19 09:30:00,29.0,29.93,46,100.0,9.0
25 Gordon Street,2018-11-19 10:00:00,29.5,29.9,46,110.0,9.0
25 Gordon Street,2018-11-19 10:30:00,30.5,29.9,46,70.0,8.0
25 Gordon Street,2018-11-19 11:00:00,31.0,29.9,46,80.0,12.0
25 Gordon Street,2018-11-19 11:30:00,31.5,29.9,46,80.0,10.0
25 Gordon Street,2018-11-19 12:00:00,34.0,29.9,46,90.0,10.0
25 Gordon Street,2018-11-19 12:30:00,32.0,29.9,46,90.0,9.0
25 Gordon Street,2018-11-19 13:00:00,33.5,29.9,46,100.0,7.0
25 Gordon Street,2018-11-19 13:30:00,33.0,29.9,48,80.0,7.0
25 Gordon Street,2018-11-19 14:00:00,33.5,29.9,48,80.0,8.0
25 Gordon Street,2018-11-19 14:30:00,35.0,29.87,48,60.0,9.0
25 Gordon Street,2018-11-19 15:00:00,35.0,29.87,48,70.0,7.0
25 Gordon Street,2018-11-19 15:30:00,34.0,29.87,48,60.0,6.0
25 Gordon Street,2018-11-19 16:00:00,34.0,29.87,48,60.0,6.0
25 Gordon Street,2018-11-19 16:30:00,32.5,29.84,48,50.0,6.0
25 Gordon Street,2018-11-19 17:00:00,33.0,29.84,46,70.0,5.0
25 Gordon Street,2018-11-19 17:30:00,31.5,29.84,46,60.0,7.0
25 Gordon Street,2018-11-19 18:00:00,31.0,29.84,46,60.0,5.0
25 Gordon Street,2018-11-19 18:30:00,31.5,29.84,46,60.0,5.0
25 Gordon Street,2018-11-19 19:00:00,30.0,29.84,46,90.0,8.0
25 Gordon Street,2018-11-19 19:30:00,29.5,29.84,46,80.0,8.0
25 Gordon Street,2018-11-19 20:00:00,30.0,29.81,48,60.0,5.0
25 Gordon Street,2018-11-19 20:30:00,29.0,29.81,48,60.0,5.0
25 Gordon Street,2018-11-19 21:30:00,27.0,29.81,46,60.0,5.0
25 Gordon Street,2018-11-19 22:00:00,24.5,29.81,46,60.0,5.0
25 Gordon Street,2018-11-19 23:00:00,24.5,29.78,46,60.0,6.0
25 Gordon Street,2018-11-19 23:30:00,23.5,29.78,48,60.0,8.0
25 Gordon Street,2018-11-20 00:00:00,26.0,29.78,48,50.0,9.0
25 Gordon Street,2018-11-20 00:30:00,23.0,29.78,48,50.0,9.0
25 Gordon Street,2018-11-20 01:00:00,21.0,29.78,48,60.0,9.0
25 Gordon Street,2018-11-20 01:30:00,20.5,29.78,48,60.0,9.0
25 Gordon Street,2018-11-20 02:00:00,20.0,29.78,48,50.0,7.0
25 Gordon Street,2018-11-20 02:30:00,19.5,29.78,48,60.0,9.0
25 Gordon Street,2018-11-20 03:00:00,20.0,29.78,48,60.0,8.0
25 Gordon Street,2018-11-20 03:30:00,19.0,29.78,48,50.0,9.0
25 Gordon Street,2018-11-20 04:00:00,20.0,29.78,48,60.0,9.0
25 Gordon Street,2018-11-20 04:30:00,20.5,29.78,48,60.0,9.0
25 Gordon Street,2018-11-20 05:00:00,20.0,29.78,48,70.0,10.0
25 Gordon Street,2018-11-20 05:30:00,20.0,29.78,48,70.0,9.0
25 Gordon Street,2018-11-20 06:00:00,21.5,29.78,48,70.0,10.0
25 Gordon Street,2018-11-20 06:30:00,21.0,29.81,48,70.0,13.0
25 Gordon Street,2018-11-20 07:00:00,23.0,29.81,48,70.0,14.0
25 Gordon Street,2018-11-20 07:30:00,26.0,29.81,48,70.0,15.0
25 Gordon Street,2018-11-20 08:00:00,26.0,29.81,50,70.0,16.0
25 Gordon Street,2018-11-20 08:30:00,25.0,29.81,50,80.0,14.0
25 Gordon Street,2018-11-20 09:00:00,28.0,29.81,48,80.0,17.0
25 Gordon Street,2018-11-20 09:30:00,30.0,29.81,48,70.0,13.0
25 Gordon Street,2018-11-20 10:00:00,29.0,29.78,48,70.0,15.0
25 Gordon Street,2018-11-20 10:30:00,30.0,29.81,48,70.0,10.0
25 Gordon Street,2018-11-20 11:00:00,33.5,29.81,48,60.0,12.0
25 Gordon Street,2018-11-20 11:30:00,33.5,29.81,48,60.0,12.0
25 Gordon Street,2018-11-20 12:00:00,35.5,29.81,48,60.0,13.0
25 Gordon Street,2018-11-20 12:30:00,35.0,29.81,48,60.0,12.0
25 Gordon Street,2018-11-20 13:00:00,35.5,29.81,48,60.0,9.0
25 Gordon Street,2018-11-20 13:30:00,36.0,29.81,48,60.0,12.0
25 Gordon Street,2018-11-20 14:00:00,36.0,29.81,46,70.0,10.0
25 Gordon Street,2018-11-20 14:30:00,36.0,29.81,46,60.0,12.0
25 Gordon Street,2018-11-20 15:00:00,35.5,29.81,46,60.0,10.0
25 Gordon Street,2018-11-20 15:30:00,35.0,29.84,46,60.0,10.0
25 Gordon Street,2018-11-20 16:00:00,36.0,29.84,46,60.0,7.0
25 Gordon Street,2018-11-20 16:30:00,33.0,29.84,46,60.0,10.0
25 Gordon Street,2018-11-20 17:00:00,33.5,29.84,46,50.0,8.0
25 Gordon Street,2018-11-20 17:30:00,33.5,29.84,46,60.0,9.0
25 Gordon Street,2018-11-20 18:00:00,33.0,29.84,46,60.0,9.0
25 Gordon Street,2018-11-20 18:30:00,30.0,29.84,46,60.0,9.0
25 Gordon Street,2018-11-20 19:00:00,32.0,29.81,46,60.0,9.0
25 Gordon Street,2018-11-20 19:30:00,31.5,29.81,46,50.0,9.0
25 Gordon Street,2018-11-20 20:00:00,32.0,29.81,46,60.0,8.0
25 Gordon Street,2018-11-20 20:30:00,30.0,29.81,46,60.0,8.0
25 Gordon Street,2018-11-20 21:00:00,30.0,29.81,46,60.0,8.0
25 Gordon Street,2018-11-20 21:30:00,29.5,29.81,46,50.0,8.0
25 Gordon Street,2018-11-20 22:00:00,27.0,29.81,46,50.0,9.0
25 Gordon Street,2018-11-20 22:30:00,28.0,29.81,46,50.0,6.0
25 Gordon Street,2018-11-20 23:00:00,27.5,29.81,45,60.0,6.0
25 Gordon Street,2018-11-20 23:30:00,26.0,29.81,45,50.0,6.0
25 Gordon Street,2018-11-21 00:00:00,25.0,29.78,45,50.0,8.0
25 Gordon Street,2018-11-21 00:30:00,25.5,29.78,45,50.0,8.0
25 Gordon Street,2018-11-21 01:00:00,25.0,29.78,45,50.0,10.0
25 Gordon Street,2018-11-21 01:30:00,23.0,29.81,45,60.0,10.0
25 Gordon Street,2018-11-21 02:00:00,21.5,29.81,45,60.0,9.0
25 Gordon Street,2018-11-21 02:30:00,21.5,29.81,45,60.0,7.0
25 Gordon Street,2018-11-21 03:00:00,21.5,29.81,45,60.0,8.0
25 Gordon Street,2018-11-21 04:00:00,21.5,29.81,45,50.0,9.0
25 Gordon Street,2018-11-21 04:30:00,21.5,29.81,46,60.0,10.0
25 Gordon Street,2018-11-21 05:00:00,21.5,29.84,46,60.0,12.0
25 Gordon Street,2018-11-21 05:30:00,21.5,29.84,46,60.0,12.0
25 Gordon Street,2018-11-21 06:00:00,22.0,29.84,46,60.0,10.0
25 Gordon Street,2018-11-21 06:30:00,22.0,29.84,46,60.0,13.0
25 Gordon Street,2018-11-21 07:00:00,23.5,29.84,48,60.0,14.0
25 Gordon Street,2018-11-21 07:30:00,24.5,29.84,48,60.0,13.0
25 Gordon Street,2018-11-21 08:00:00,24.0,29.84,48,70.0,14.0
25 Gordon Street,2018-11-21 08:30:00,24.5,29.81,48,70.0,15.0
25 Gordon Street,2018-11-21 09:00:00,24.5,29.81,48,80.0,16.0
